row_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,outcome,oracle_p,resp_f0,resp_f1,true_driver_set,split
4603,3.7839253,0.5272556,0.79221034,-0.95542115,-1.1171247,-1.6452484,0.5090448,-0.40195113,-0.8773432,-0.05919248,-0.054067165,-1.0078783,-0.86150587,-1.3167822,2.0468905,-0.18313113,-0.833,0.28593823,-0.27961662,0.24084057,1,0.991011,1.0,0.0,f0,train
4604,2.7842343,4.1394186,-0.8623839,0.07933744,-0.09064975,-0.28962815,0.15662949,-0.6462465,-1.3727728,-2.2516005,-0.14334013,0.9071589,0.2862088,-0.5545358,-0.1666276,-0.8155312,-0.1427712,1.3606846,1.106555,-0.9076445,1,0.99963886,0.5,0.5,"f0,f1",train
4605,1.9293095,2.696332,-1.4134568,0.097548835,-1.2216922,0.65270567,-1.8637183,0.029809264,0.102765,0.28085276,-0.5930211,0.93715286,-0.44104457,0.32682502,1.3481851,-0.43471482,-0.36212388,-2.6806688,0.9979592,0.28745553,1,0.97507846,0.5,0.5,"f0,f1",train
4606,2.0733228,1.3834379,-2.6403303,0.20444143,-0.40488976,-1.1814986,-0.19551195,-0.34533376,-0.09278516,-0.24276252,-0.42687356,1.267538,-0.24822123,-0.68335146,-0.625859,-0.8497499,-0.43146682,-0.345862,0.71492875,0.16646406,1,0.86546046,1.0,0.0,f0,train
4607,-1.3341625,-0.5647598,2.8920949,0.24244043,-1.33766,-0.12425576,1.894113,-0.892378,-0.056656025,0.6795082,0.38626686,1.0443525,-1.9539695,-0.37568948,1.1900141,-1.7538825,0.11720902,0.95027786,0.428342,0.9813223,0,0.019223094,0.0,0.0,,train
4608,1.4129853,2.4070973,0.7551825,-1.5676357,1.4745126,1.6020974,-1.3835913,-0.6510637,1.3632059,-0.66005766,0.78123873,-0.021131422,1.7081302,1.1829649,-0.44199228,0.651146,-0.525438,-1.3081195,-1.9956046,0.81228226,1,0.92385256,0.0,1.0,f1,train
4609,-0.13890287,1.748401,-1.3739625,0.37607837,-0.7480192,-0.42306206,-1.2882053,-1.8434284,-1.0810297,-1.3255932,0.6796297,0.7128722,-0.28937104,1.6881498,-0.054755755,-0.931905,2.945421,-0.3681994,1.3372134,0.92971504,1,0.63545483,0.0,1.0,f1,train
4610,-0.6610779,2.8861954,-2.1864312,1.3013088,1.6843772,-0.13233434,-0.69378906,-1.6302607,0.122512124,0.045876496,-1.1598747,0.3185076,-1.1594838,0.83875513,1.2187052,0.44182062,0.0804563,-1.4136136,0.45926586,0.2912253,1,0.9419361,0.0,1.0,f1,train
4611,0.12442775,3.415031,0.8576085,-0.9344403,-0.45771217,0.38978434,2.2965739,-1.1315501,-0.7140951,-0.49093494,0.21096756,-0.1706598,1.6279206,0.9329192,-1.0209837,-0.48734677,-0.62007785,0.9798269,0.8705778,1.3370088,1,0.9800283,0.0,1.0,f1,train
4612,1.6386753,2.7852101,-1.9147868,1.2765508,-0.70146644,0.7425032,1.3709915,-1.414602,-1.316687,0.20140266,-0.3518758,-1.3643833,0.6601434,-1.0230384,-0.26348197,0.74972796,0.3033241,0.33062607,0.8451182,1.0212767,1,0.969363,0.5,0.5,"f0,f1",train
4613,1.0221865,-0.18118474,-0.3053829,1.4738098,1.6204782,0.4624851,1.9050779,-0.11088851,-0.556435,-1.104144,-0.19100359,-0.021575721,-0.37317544,-2.20952,0.3627159,-0.66539925,1.1709902,0.8004863,0.09488265,-0.39078206,0,0.30194438,0.0,0.0,,train
4614,-0.11155076,1.6212118,-2.1697295,0.2725816,1.6066902,-0.7186871,-1.5089087,0.5210914,0.7478011,-2.350938,0.43054166,-0.011908563,0.3408878,-1.5835968,0.33079973,-0.26429704,0.019148346,-1.3928391,-0.5026402,-0.48705742,0,0.5771533,0.0,1.0,f1,train
4615,3.8139665,3.4865897,-0.6615756,-0.49782988,0.80759907,0.53419745,1.0654432,0.2028868,-1.5779045,-0.18985869,0.5448442,-0.18822972,0.3033898,-0.039555993,0.40601444,0.05266177,-0.5651028,0.8218485,0.7352915,0.4384023,1,0.99982125,0.5,0.5,"f0,f1",train
4616,-1.1331666,2.843168,0.01751466,-0.8464492,1.271699,0.8878801,-0.9618052,-1.1895578,0.31772804,-1.1088861,-1.5428866,1.2831312,0.27206743,-1.7762187,-0.15821074,0.59623665,1.1374754,0.2819427,0.4449524,1.1661435,1,0.9365431,0.0,1.0,f1,train
4617,0.72260946,1.9807597,0.6880145,-0.5502315,0.11048392,0.39622813,0.18371315,1.8332988,0.30994627,-1.468109,-0.25672153,1.4680868,0.46142673,-0.33024773,0.86957484,0.68618184,-1.1664333,1.344246,-0.116336934,-0.3974447,1,0.77165955,0.0,1.0,f1,train
4618,0.2790492,-0.5126204,0.13325366,-0.39128235,-0.077782005,0.035923447,0.20432301,0.80448425,-0.3116775,1.6210369,-1.0924451,-0.5443093,-0.25531527,-0.458086,-0.44495022,0.854767,-0.7801629,0.36589295,-0.041281275,-0.08290547,0,0.0961743,0.0,0.0,,train
4619,0.16144358,3.979037,-1.0958353,-2.3330636,2.3581133,-0.047436133,0.6992176,0.25659508,-0.4968774,-0.31266776,0.18346722,0.6752797,0.84810865,-0.6012636,-0.19632995,-1.2424105,0.35834813,-1.3204752,0.8195825,-1.0515664,1,0.9934715,0.0,1.0,f1,train
4620,2.7638805,-1.3976893,-2.6460524,0.94068205,-0.44765395,-0.08440065,1.5251344,0.79544485,-0.2251159,0.36853644,-1.9077812,0.854346,0.9193699,1.4762394,-0.35604692,0.29788366,-0.401549,-1.4979776,0.34886262,-1.5080948,1,0.9262894,1.0,0.0,f0,train
4621,2.7662048,0.50259155,0.12047798,0.27852613,0.5793627,-0.6248444,-0.69086534,1.2667887,-1.5226309,-0.35576785,1.06458,0.7288081,1.064621,-0.70374024,0.57158613,0.28824997,0.34861118,-1.8030752,0.008210537,-0.05552152,1,0.93519837,1.0,0.0,f0,train
4622,-0.4928641,4.213971,-3.28528,-0.02821692,-0.16411425,-0.24955529,-2.5442564,0.48052567,-0.32976037,-0.5866898,-2.7589834,-0.6965623,0.8336442,0.9404758,-0.20897795,-0.10984033,-0.5948205,-2.1203277,0.4600977,0.5807443,1,0.9957068,0.0,1.0,f1,train
4623,3.0894058,-1.0516882,0.8710315,0.122265875,-0.4066053,-0.9411004,-1.9393183,-0.3890416,0.89599484,0.4824385,0.23472,-1.2038045,-0.58330566,-0.8008321,-1.3198508,0.7582953,1.4869752,-0.51363176,-0.68646246,0.35262886,1,0.96027046,1.0,0.0,f0,train
4624,2.550541,2.1803262,-0.29432797,-0.41336235,-0.57946426,1.0472618,-1.469227,0.9325258,-0.33282807,-1.3171874,-0.6906595,-0.0710307,0.9903542,0.18274082,0.23262979,0.13418077,0.065064184,0.27243656,1.2143912,1.1880805,1,0.9777511,0.5,0.5,"f0,f1",train
4625,2.7257547,3.1766026,2.0334165,2.8182414,-0.49005666,-1.2036417,-0.24402405,-0.7923673,1.3207319,-1.9870317,0.38863775,0.7507392,1.1192253,-0.23486246,-0.71230316,-0.09501347,-0.32867324,-0.45269185,0.41810834,-1.7943383,1,0.99731946,0.5,0.5,"f0,f1",train
4626,2.029759,-1.0017247,-3.6339345,0.17175208,-0.99250525,-1.124835,0.74856186,2.4983351,-0.9964827,-0.42793748,0.2507084,0.8252675,-0.018692704,1.212901,-0.85825944,1.1108118,-0.18883291,0.17869906,0.46806526,-1.2199317,0,0.7443152,1.0,0.0,f0,train
4627,3.4743998,3.1515126,2.0088773,-1.5239748,0.14074261,-0.056633007,-0.5924425,0.9416803,1.4949609,-0.19798182,0.364298,-0.22885685,-0.38635558,-1.2091775,0.09943243,0.19109756,-0.6677753,0.7435713,1.3711325,0.45886752,1,0.9993292,0.5,0.5,"f0,f1",train
4628,-0.078881405,2.8786485,1.2017394,-0.70948577,0.30531642,0.2949578,1.239505,-1.1903896,1.4514422,-1.1662887,0.14118157,0.20546095,0.8998774,-0.6683789,-1.5550815,-0.43025813,-1.888169,0.34220666,1.6066083,-1.8125043,1,0.9427581,0.0,1.0,f1,train
4629,4.108236,0.2869308,0.9228993,2.189502,-0.3452537,0.3720179,1.7056233,-0.36137098,0.7133417,0.29951122,-1.6205316,-1.1287051,-0.17785157,-0.28882745,-1.8997108,-0.1115082,0.95856136,1.7565947,-1.238048,0.7788827,1,0.99504113,1.0,0.0,f0,train
4630,1.9506216,4.052274,-3.3642669,-0.41620487,0.9672715,-0.27618292,0.25536087,-0.08600999,1.405588,0.026205245,1.011786,-0.7213252,-1.5085195,-0.2211434,0.956557,-1.3619528,1.7208652,-1.0364716,1.4078125,-0.804235,1,0.9982579,0.5,0.5,"f0,f1",train
4631,4.383848,-0.76809573,0.76544243,1.9931946,0.7766517,1.8422858,0.65058255,0.086407915,1.1843293,-0.24517557,0.8104669,-0.35420534,-0.41181886,0.28688788,0.9328809,-0.67972714,-1.1543902,-0.7187226,0.5973504,-1.4107488,1,0.9969158,1.0,0.0,f0,train
4632,0.8082006,1.3937656,1.730921,-0.0032417884,-0.9683558,-1.3183948,-2.0429454,1.287315,-0.50979024,0.3522387,-0.36114657,-1.1700187,0.49217424,-0.34410563,-0.18137015,1.4933572,-0.726171,0.7873783,-0.1980242,-0.41864476,1,0.557904,0.0,0.0,,train
4633,0.16070184,1.8040663,0.8757593,0.23261514,-0.8176901,-0.52625173,-1.9199222,0.65421325,-1.2595117,1.388159,0.93392223,-0.08483614,1.3992645,-1.368189,-0.7655963,0.9535377,0.878125,0.19583066,0.077278495,-0.4535432,1,0.67016125,0.0,1.0,f1,train
4634,3.510965,4.0441837,1.6619083,0.07868481,-0.101274736,-2.1225936,-0.016069861,0.08291527,-0.28966096,-0.3200944,0.47890976,-0.011275056,0.5499939,-0.6698334,-0.29227182,0.7053268,-2.7647798,-0.079053394,-1.220103,-0.30521548,1,0.9998921,0.5,0.5,"f0,f1",train
4635,3.670526,0.9621562,0.32790127,-0.4067565,-0.36363858,-0.6659476,0.48981413,-0.29914066,0.06936508,-1.0348068,-1.9837198,-1.0146466,0.122307256,2.681685,-0.78104854,-0.71643823,-1.3541962,3.119073,0.06802837,0.35571578,1,0.9904141,1.0,0.0,f0,train
4636,-0.98727435,-0.3567732,1.1354444,-0.84883165,0.095890746,-0.2321237,0.6984517,-0.392491,0.49900568,-0.45254225,-0.06397652,0.51907873,-0.53422034,1.6316476,0.11981187,0.863756,-1.0364604,0.26469716,0.09101944,-1.7211831,0,0.030510902,0.0,0.0,,train
4637,1.5618653,-0.046653464,-0.090477735,-0.05152822,1.6754156,-0.4895288,0.7295225,-0.93865865,1.8511785,1.550917,2.3031402,0.49974334,0.7089564,1.1875182,-0.46004903,2.6548355,0.11195326,-1.291172,-0.7451777,0.12288388,1,0.5512451,1.0,0.0,f0,train
4638,3.0558512,2.6776845,1.2595812,0.1820382,0.89309305,-1.2194822,-0.9130929,1.0387764,0.71112514,0.20238662,0.6486123,0.056838114,-0.62812567,0.73168397,-0.2795964,-0.39672342,-0.19020744,0.9688661,0.41021904,0.001841201,1,0.9963068,0.5,0.5,"f0,f1",train
4639,1.8207787,1.393816,-0.62612563,1.2598977,0.3685615,0.39620793,0.45599055,-0.7241288,-1.4463509,-2.239748,0.15347254,-0.09822031,-0.047878508,0.41832465,1.1243451,-2.2705905,0.7715058,0.54909945,-0.8580099,0.34204668,1,0.8093101,1.0,0.0,f0,train
4640,-0.18111938,3.7713647,-1.862575,-0.58128756,-0.9649773,0.32552266,-1.3559769,-0.112574264,-0.9369513,-1.743931,0.17218469,0.8994974,-3.1500185,-0.45753554,-1.6555511,-0.84085554,-1.6448095,-0.6352644,0.86187094,0.5366925,1,0.9898206,0.0,1.0,f1,train
4641,2.3262992,3.4633374,1.8335912,-0.28156093,-0.98932225,1.7622646,2.3450875,-2.328057,0.40605438,-0.3375975,-0.40616214,-0.34731102,1.4053001,-0.9276489,0.564412,-0.45192885,-1.8808032,-0.17292956,1.500982,-0.13805883,1,0.9968928,0.5,0.5,"f0,f1",train
4642,0.096082024,-1.043972,-3.0116253,-0.41528866,1.1942506,-0.7534928,-1.7734724,-1.7399861,0.28168824,-0.45168415,1.1404619,-0.16741507,-1.3353021,-0.7873062,0.53718096,1.2038732,-1.3882143,1.3531045,1.3513526,0.3855752,0,0.062686026,0.0,0.0,,train
4643,4.38155,-0.13410495,-1.1980284,-0.39029613,-0.11248173,-0.78866625,-0.035549957,1.7887127,0.6843541,-0.7216078,0.8709266,0.4099492,1.4292431,1.5586689,0.82621086,-0.78087276,-0.90888363,0.5118585,0.5130938,-0.68942386,1,0.9969833,1.0,0.0,f0,train
4644,0.24806088,1.8766727,1.4589895,1.8970925,-0.1629813,0.106542885,0.67072487,-0.7518857,2.5922375,0.86219454,0.1841529,0.97523344,0.11178122,0.6247717,1.3373386,-0.58455443,0.5535101,2.6437318,0.9415631,-0.69182163,0,0.704102,0.0,1.0,f1,train
4645,3.38512,1.0100361,0.95478714,1.8003778,1.0760108,1.5904729,-1.1007586,0.27927893,-1.351605,0.8679437,0.8512689,0.73621386,-0.27215233,-1.1403621,-1.5110587,-0.073250905,-0.93749857,-0.14304622,0.35561207,0.96185166,1,0.9836205,1.0,0.0,f0,train
4646,0.72951025,0.6665391,-0.81126857,-0.66122484,0.5683888,-0.13298135,-1.0549468,-0.8717169,-0.48737684,-0.40649068,-0.44388893,0.6786917,-0.46555096,0.9734754,-0.41451678,-0.23368803,-1.5675776,-0.16299744,0.58011186,0.8912051,0,0.30721056,0.0,0.0,,train
4647,2.2955456,2.162192,0.04776952,-2.0713415,-0.22438687,-0.8353079,1.4970151,-1.141241,-0.06100316,0.99293256,-2.0708325,-0.088252634,0.6098334,0.12743016,1.281926,-0.52849156,-0.5163852,0.11325162,1.8654379,-0.20506719,1,0.9644464,0.5,0.5,"f0,f1",train
4648,3.4294164,1.3996193,0.3872083,0.23384775,0.80630106,0.40525436,-1.6172509,1.6079357,-0.06013634,0.62255573,-1.5627142,-0.35014614,-0.3930913,1.638908,1.2224258,1.0862635,-2.202842,0.8554272,1.5192313,0.8042938,1,0.9886382,1.0,0.0,f0,train
4649,1.7576727,0.8682391,0.40702635,1.0061816,-0.68464434,0.32730427,1.2348044,-0.68649274,0.08239174,0.28517157,1.6242906,-0.11433529,-1.5820758,-0.30943808,-0.1318589,-0.82683676,0.5259461,-1.43715,-1.666261,0.18187992,1,0.7084635,1.0,0.0,f0,train
4650,2.3380914,3.9784825,0.5843651,-0.27304795,-2.3201272,1.2611572,0.14073928,1.1694926,-0.64433956,-1.9785604,-0.99222505,-1.2642024,0.19576992,-0.4728096,-0.69916964,-1.4438558,-0.25417104,-0.37913132,1.6015179,-1.0290436,1,0.9988991,0.5,0.5,"f0,f1",train
4651,-0.41298375,0.5820685,0.16254432,-1.279572,-0.6483917,2.6423893,0.15326685,-1.9320786,1.8730536,1.1339276,-0.87929237,-0.3863392,-0.9990293,0.44467697,-1.5183353,0.9246064,-1.4931065,-0.3693853,0.18424375,-0.89006877,0,0.15593952,0.0,0.0,,train
4652,-1.3154316,0.74436635,0.10913288,1.7520603,-0.5892809,-0.4505883,-0.18837959,-1.0573128,1.0299679,-0.5947287,0.112471,3.0113428,-0.4994338,-0.1920991,0.9740244,-0.16563019,-1.3978336,0.5258761,-0.73148793,0.591581,0,0.18367797,0.0,0.0,,train
4653,1.7761141,-0.46192598,-1.4514629,-0.96837616,-0.38500613,-1.1062334,0.12843205,0.060213096,-1.6207471,-0.95282894,0.7417462,0.036541812,-1.0547141,-0.015750274,-1.3666362,-0.19163805,-0.95427984,-0.23086041,-0.7740758,0.71464676,0,0.64173347,1.0,0.0,f0,train
4654,-1.0724108,2.5962577,1.1890317,-1.0053139,0.22772034,0.05703998,0.5433126,0.31311885,-0.22251283,0.62993425,-1.1666408,-0.2949684,0.39879197,0.46025497,-0.33046305,0.25129223,-1.1898443,0.93000716,2.2095735,0.026527114,1,0.90015745,0.0,1.0,f1,train
4655,0.5037828,4.4170732,1.250393,0.24888821,0.33054486,0.6994349,1.1608568,-0.41504967,1.0850555,0.4809808,0.2707475,0.15235916,-0.4382974,-1.0656185,1.5250082,1.0742315,-1.8092906,-2.8066592,-1.519465,-0.63780427,1,0.9974327,0.0,1.0,f1,train
4656,2.4546616,0.15699762,-1.5811989,-0.22790168,-0.74304,0.20816796,1.8635124,0.31497273,-0.69285965,-0.89064515,-0.010004605,-1.6559788,-2.4181015,-1.114889,-0.03631661,-1.0926969,-0.8315575,0.09759562,0.7674583,1.245474,1,0.8791775,1.0,0.0,f0,train
4657,-0.37813467,1.5521351,0.9480475,0.92917556,-1.113482,0.40426156,-1.3274703,0.21387833,-0.55410165,1.2938045,-0.7907016,0.68741125,-0.12664278,0.32085928,-0.08179685,0.6917849,-0.4067773,0.7855074,1.8811041,-0.6825014,0,0.53686774,0.0,1.0,f1,train
4658,1.0714375,1.1765326,-1.8308744,-0.5112386,1.2747872,-0.52428603,0.37260744,-1.3279835,0.31614923,-0.052013006,0.5303388,-0.27909648,1.1577721,-0.4676316,-1.2367489,1.2119234,-0.19739711,0.67931247,0.45796397,0.6385826,0,0.5392246,0.0,0.0,,train
4659,-1.1812341,0.9039053,1.6080334,1.5618613,-0.9009584,0.88388926,-0.44482264,-0.18291326,0.06274699,-1.4136672,2.254126,1.2776508,0.05478551,0.500989,-0.6616037,1.3549502,-0.48284024,-2.3522956,-2.2648342,1.4606074,0,0.23644811,0.0,0.0,,train
4660,-1.3837372,3.2847607,3.2543063,-0.7907509,-1.1138618,1.0077693,-0.8409973,0.84504104,-1.6701617,0.55150944,0.869926,0.28961736,0.38304937,1.4277502,-1.2807896,2.6795225,1.0285083,-0.3877327,0.65086895,-0.50452125,1,0.9726879,0.0,1.0,f1,train
4661,0.79879314,0.5984101,-0.48343036,-2.3688838,0.099115856,1.1561631,-0.9560948,-0.45270053,-1.488921,1.223504,0.3549857,0.4480755,-0.8180122,-1.3798168,0.1530309,1.1190785,-0.5454624,0.5403927,-1.2630469,0.8070388,1,0.31096804,0.0,0.0,,train
4662,4.431889,4.383816,0.90224606,0.15605797,0.43345928,1.4107599,1.0728018,0.13575673,0.03876176,-1.6228092,-0.77309084,-0.34716788,0.26497287,1.0523833,-1.1780717,2.426794,-0.360695,0.7108214,-0.11904956,1.3749065,1,0.9999912,0.5,0.5,"f0,f1",train
4663,-1.1276848,1.5357764,0.6617928,0.124009036,0.16875662,-1.8702271,0.028884687,-0.10479637,0.92872,1.4434687,0.61193234,1.579471,0.60698545,-0.9246393,-0.049635302,0.81129974,-1.2931132,-1.6103499,1.4727346,1.4330319,0,0.5203839,0.0,1.0,f1,train
4664,3.6179783,0.18492442,-1.6637275,-0.9485064,-0.61199015,1.3570997,0.23235978,0.16805892,-0.52874714,-0.85557157,-1.5377456,2.666511,-2.2878911,-0.34124628,0.6772633,-1.5507557,-1.033841,0.68640846,-0.01717572,0.26580352,1,0.9866989,1.0,0.0,f0,train
4665,-0.08103548,0.9251027,-2.6744225,0.097077586,0.023026997,0.24084416,-0.26733553,1.1490632,1.2919354,0.058666684,-0.8978445,0.9720177,-0.12678659,-0.9155407,1.0059104,-1.0969093,1.5447174,1.1307199,-1.2296185,0.5863702,0,0.27137512,0.0,0.0,,train
4666,-1.1523228,1.518003,-1.9011561,0.043728128,0.19879393,1.0969474,0.4592434,1.2405581,0.0613193,0.62834287,0.3627389,-0.20214869,-0.7810261,0.10824632,0.10077379,-1.2112131,1.2189751,1.2360125,-1.5014304,-1.3577069,1,0.511428,0.0,1.0,f1,train
4667,-1.3042563,1.9204986,0.4982481,-0.11209024,-0.15927032,-1.4001995,-0.85252,-0.1931646,-0.48640656,-1.6988536,-0.58422846,-0.90810096,1.6234175,1.5187155,-0.09220744,-0.5759507,-1.0797126,0.45374897,-0.5549056,-2.1160579,0,0.699776,0.0,1.0,f1,train
4668,2.5525672,-0.38133845,0.5558609,1.149081,-0.02421886,0.40876946,-1.0382634,0.9737592,0.12720941,2.7725303,1.4781592,-1.3626958,0.6500087,-0.11745662,-1.4022303,-1.1635838,-1.60277,-0.4154973,0.07814223,0.42099088,1,0.8938658,1.0,0.0,f0,train
4669,1.3612331,-1.3683629,-3.072745,-0.23449698,0.36877754,-2.3024766,1.5307531,-0.44164416,-0.77557755,-1.5846694,-0.31166548,-0.46546048,1.1074871,0.30582064,-0.2565843,1.8825021,1.2178712,-1.2942013,-0.43761185,1.3225965,0,0.43288767,0.0,0.0,,train
4670,-0.77070516,3.1323068,-2.0201588,-0.92630607,0.9181994,-0.5614211,0.8994137,-0.28911883,0.13283981,1.0215245,0.0043160985,-0.8661469,1.4523882,1.3359289,0.141398,-0.24361226,0.41856003,-1.5698621,0.17659095,-1.7417175,1,0.9635828,0.0,1.0,f1,train
4671,0.22120744,-0.515296,-0.9374834,-0.41173953,0.29261512,0.3472029,0.49323368,0.08601419,1.1307117,1.3599645,-0.43337357,0.64629585,-0.8992107,-1.054472,-0.88176537,-1.066074,0.95503414,1.198698,-1.3087988,-0.5106297,0,0.08811706,0.0,0.0,,train
4672,3.3877482,1.6902341,-2.144859,0.81624824,-2.0300367,0.69560385,0.34207547,-0.5461179,1.2649611,-1.8002595,-0.12302053,0.5905134,0.7811964,1.7139107,0.2700781,0.82803357,-0.28622922,1.2516116,0.20910838,1.4972718,1,0.99090046,0.5,0.5,"f0,f1",train
4673,3.3487034,2.8279374,-0.28346696,-0.73989964,0.43856338,0.3196811,-0.20088995,0.21824393,-0.23485129,-0.03715256,2.1424394,0.65052384,0.022432381,0.3622872,0.13266402,0.44592422,1.0936122,0.40772435,1.4300556,-1.8170292,1,0.9984126,0.5,0.5,"f0,f1",train
4674,-1.3086432,0.7103241,-0.27862307,-0.84305555,-0.37137282,1.8305477,0.5989137,0.33549887,-1.0473931,0.97550267,-0.27652353,0.068176836,1.0759622,1.0706333,-1.3011953,-1.054288,-1.2242938,-2.7621098,-1.9445894,-0.14063132,0,0.17388982,0.0,0.0,,train
4675,2.6097634,-0.23133361,-1.5883462,-0.6071032,1.3194355,1.1241693,-1.2243137,0.89601237,0.86638105,-0.16493507,-0.63672954,0.25959012,-0.17329226,1.6821208,1.7161107,0.27147564,-1.3800395,1.5058776,0.30127406,0.7284288,1,0.90496826,1.0,0.0,f0,train
4676,0.36391503,3.8142278,2.8765686,-0.31790254,1.4126956,-0.24071182,-0.11905345,-1.0520743,0.051365443,0.41578177,0.9264921,-0.90729725,-0.28541854,-0.6628296,-0.23113552,0.61031824,-0.610964,-1.4448446,-2.1817803,-1.1486998,1,0.99122894,0.0,1.0,f1,train
4677,0.7385364,0.49473944,1.58803,-0.5819569,-1.4018594,0.4293066,0.31769985,0.97224504,0.16597626,-1.375822,-0.1441276,0.5146714,-1.5288421,0.957195,0.6113245,0.4565439,-0.53164417,-0.19041538,0.47981504,-0.7921247,0,0.27598953,0.0,0.0,,train
4678,-1.2909138,2.243484,0.50386125,0.92863023,1.5134954,1.1439852,-1.6288333,-0.60471284,-0.39711258,-0.950024,-0.26069927,-1.1350701,0.08226399,-0.56851035,0.9283773,-0.7066112,-0.76992005,-0.5286867,1.0025512,0.6659062,1,0.81631446,0.0,1.0,f1,train
4679,1.8661845,1.1360928,-2.1169872,-0.82451415,-1.9765604,0.6943666,0.91196084,0.6171394,-0.17518936,0.9317274,1.1958808,0.2746836,0.31322712,0.46724844,0.07857821,0.98019916,-1.1475177,-0.5185674,-0.40235206,1.9559982,1,0.7810633,1.0,0.0,f0,train
4680,2.5836556,-0.6974997,0.5253733,-0.7082013,-0.0018921205,0.09973924,0.051331777,1.1086588,0.8571215,0.54775107,1.1797714,0.7273746,1.5161248,-0.8532597,-1.0851974,0.18213013,-1.0417193,-0.14044432,-0.26845527,-0.3868694,1,0.89852744,1.0,0.0,f0,train
4681,3.7154982,1.7380142,0.9995423,-1.5597073,2.4893548,1.3986185,0.07488147,0.07167296,0.58534664,-1.4143984,1.3357807,0.07528624,0.64949155,-2.07895,-1.308594,-1.6687535,1.7514673,-0.61262447,-0.22570474,-1.7326692,1,0.9954927,0.5,0.5,"f0,f1",train
4682,1.1215739,3.4915235,0.5944191,0.85440207,-0.11353477,-1.3934028,0.0908445,0.34670275,-0.38782626,0.2661015,2.68951,-1.1370709,0.89060545,-0.5133069,-0.9942933,-1.0683445,-0.6756024,0.25503227,0.5170157,-0.83814925,1,0.9875518,0.0,1.0,f1,train
4683,0.58811843,2.7887108,5.056974,-0.90451866,-0.17135894,-1.6015481,0.14334421,1.3736787,1.831114,-0.40330592,0.2047371,-0.39266512,1.5362736,-1.514614,1.3932977,2.160562,-1.4560121,-0.42714792,0.41172686,1.2370803,1,0.9392073,0.0,1.0,f1,train
4684,3.689401,3.2576532,0.87168664,-0.65635294,-0.08912151,-0.099541545,-1.2859865,1.0363822,-1.2651216,-1.4542382,-0.37109792,0.5866005,-1.395128,1.0725328,1.2478256,1.9279305,-0.70313346,0.44883186,0.9330929,-0.3265689,1,0.9996423,0.5,0.5,"f0,f1",train
4685,2.1217687,3.50601,-1.6191353,-1.3219135,-1.5548941,-0.27069286,0.06503953,2.2870944,-0.6617736,1.1234381,1.259307,-0.008976715,-0.40202892,0.43407315,-0.04136819,-1.4162707,-0.58558667,-0.24148215,0.62457156,-0.0953536,1,0.99602157,0.5,0.5,"f0,f1",train
4686,2.0779874,-0.8204896,-2.3264244,0.06004444,0.51240414,0.29908404,-0.6928332,-0.39806458,0.60753566,-0.03201586,-0.7384786,1.2949835,1.0330203,-0.53416294,-0.33315772,0.92757416,0.86447185,-0.6177581,-1.4388742,0.53183496,1,0.7628883,1.0,0.0,f0,train
4687,-0.3623557,-0.82910407,2.6939836,-0.7147929,0.43422124,-0.35822994,0.55466247,0.25578737,-0.35278448,-0.0154364025,-0.7868542,-0.5208461,0.042898558,-1.2647139,0.07638655,0.54884684,1.158885,-0.84492964,-1.3971944,-0.18387635,0,0.032725096,0.0,0.0,,train
4688,3.2961025,0.055344112,2.6227982,-0.16278748,-0.48969743,1.0819582,0.7694665,2.7184262,2.2016442,-0.45393306,0.47856462,-0.6229922,0.26335216,0.32281026,0.08021446,-0.22964832,0.23958658,1.400542,-0.682225,3.0747528,1,0.97461236,1.0,0.0,f0,train
4689,2.49208,2.6507912,0.13793789,-0.023343118,1.9281664,0.52065694,0.44842878,-1.3730747,-1.5103248,-0.810378,0.0942616,-0.74699444,-1.1432403,0.14899099,0.54296505,-2.7968566,-3.0167782,0.7187115,1.0373039,-0.13168813,1,0.9890012,0.5,0.5,"f0,f1",train
4690,1.1195961,0.35433587,1.5183613,0.21677804,-0.10795093,1.7895426,0.61160624,-0.17779255,-0.104993306,0.28459695,1.749078,-0.25934258,-0.17291108,1.2945691,-1.0789727,-1.1295224,2.1573434,1.1240095,0.58887035,3.2513056,1,0.38106513,0.0,0.0,,train
4691,1.4775574,-1.2391746,-0.16610059,-0.8411802,-0.89223665,-0.5657572,-0.29365116,1.3284717,-0.62881863,0.7373027,1.5940691,-0.027508697,-0.38026574,-0.37065515,-0.24216579,0.12249043,-1.1036227,-0.443004,-0.4681216,0.19645195,0,0.49090672,0.0,0.0,,train
4692,-0.6709456,-1.0874122,-0.32322595,-1.9164708,0.20437773,-0.3569733,1.0040879,-3.7855983,0.65159154,0.1329649,1.7397882,-0.4233176,-0.40961352,0.24678205,-0.10647745,-0.19189239,1.0944186,0.72127193,-1.1824389,-0.31743604,0,0.018397868,0.0,0.0,,train
4693,-0.16813326,3.6248527,0.41936535,1.3911189,-0.010215259,2.0325499,-0.03953643,-0.1915259,-0.7000147,-0.33135933,-1.8310922,-0.64945424,-0.39180046,0.84466624,-1.2998536,-0.29914525,-0.532831,-2.7970197,0.3128049,0.5215046,0,0.98641557,0.0,1.0,f1,train
